Datum + Uhrzeit,Durchfluss Zähler Fernwärme (m³/h),Durchfluss Wasserzähler TWE (m³/h),Durchfluss m³ Zähler Zirkulation (m³/h)
25.12.2024 10:10,"4,38",0,"0,61"
25.12.2024 10:15,"4,61",0,"0,6"
25.12.2024 10:20,"4,25",0,"0,6"
25.12.2024 10:25,"3,79",0,"0,6"
25.12.2024 10:30,"3,34",0,"0,6"
25.12.2024 10:35,"2,9",0,"0,61"
25.12.2024 10:40,"2,64",0,"0,6"
25.12.2024 10:45,"2,28",0,"0,6"
25.12.2024 10:50,"2,22",0,"0,6"
25.12.2024 10:55,"2,28",0,"0,6"
25.12.2024 11:00,"2,41",0,"0,6"
25.12.2024 11:05,"2,51",0,"0,6"
25.12.2024 11:10,"2,57",0,"0,6"
25.12.2024 11:15,"2,92",0,"0,6"
25.12.2024 11:20,"2,88",0,"0,6"
25.12.2024 11:25,"2,9",0,"0,6"
25.12.2024 11:30,"4,71",0,"0,6"
25.12.2024 11:35,"4,97",0,"0,6"
25.12.2024 11:40,"5,04",0,"0,61"
25.12.2024 11:45,"5,11",0,"0,6"
25.12.2024 11:50,"4,92",0,"0,58"
25.12.2024 11:55,"3,53",0,"0,6"
25.12.2024 12:00,"3,17",0,"0,6"
25.12.2024 12:05,"3,07",0,"0,6"
25.12.2024 12:10,"2,74",0,"0,6"
25.12.2024 12:15,"2,69",0,"0,61"
25.12.2024 12:20,"2,66",0,"0,6"
25.12.2024 12:25,"2,59",0,"0,6"
25.12.2024 12:30,"2,66",0,"0,6"
25.12.2024 12:35,"2,74",0,"0,59"
25.12.2024 12:40,"2,76",0,"0,6"
25.12.2024 12:45,"2,93",0,"0,6"
25.12.2024 12:50,"2,98",0,"0,6"
25.12.2024 12:55,3,0,"0,59"
25.12.2024 13:00,"4,84",0,"0,6"
25.12.2024 13:05,"5,04",0,"0,6"
25.12.2024 13:10,5,0,"0,6"
25.12.2024 13:15,"4,94",0,"0,61"
25.12.2024 13:20,"3,63",0,"0,6"
25.12.2024 13:25,"2,97",0,"0,6"
25.12.2024 13:30,"2,74",0,"0,6"
25.12.2024 13:35,"2,29",0,"0,6"
25.12.2024 13:40,"2,25",0,"0,61"
25.12.2024 13:45,"2,21",0,"0,61"
25.12.2024 13:50,"2,31",0,"0,6"
25.12.2024 13:55,"2,38",0,"0,6"
25.12.2024 14:00,"2,71",0,"0,6"
25.12.2024 14:05,"2,85",0,"0,6"
25.12.2024 14:10,"2,93",0,"0,6"
25.12.2024 14:15,"2,74",0,"0,6"
25.12.2024 14:20,"2,76",0,"0,61"
25.12.2024 14:25,"2,77",0,"0,6"
25.12.2024 14:30,"2,65",0,"0,6"
25.12.2024 14:35,"2,64",0,"0,6"
25.12.2024 14:40,"4,39",0,"0,61"
25.12.2024 14:45,"4,87",0,"0,6"
25.12.2024 14:50,"4,96",0,"0,6"
25.12.2024 14:55,"5,07",0,"0,6"
25.12.2024 15:00,"3,65",0,"0,61"
25.12.2024 15:05,"3,33",0,"0,61"
25.12.2024 15:10,"2,71",0,"0,6"
25.12.2024 15:15,"2,4",0,"0,6"
25.12.2024 15:20,"2,26",0,"0,6"
25.12.2024 15:25,"2,23",0,"0,61"
25.12.2024 15:30,"2,24",0,"0,6"
25.12.2024 15:35,"2,33",0,"0,6"
25.12.2024 15:40,"2,47",0,"0,6"
25.12.2024 15:45,"2,54",0,"0,6"
25.12.2024 15:50,"2,64",0,"0,61"
25.12.2024 15:55,"2,78",0,"0,6"
25.12.2024 16:00,"2,78",0,"0,6"
25.12.2024 16:05,"2,74",0,"0,6"
25.12.2024 16:10,"2,68",0,"0,6"
25.12.2024 16:15,"2,57",0,"0,6"
25.12.2024 16:20,"4,15",0,"0,6"
25.12.2024 16:25,"4,61",0,"0,61"
25.12.2024 16:30,"4,73",0,"0,61"
25.12.2024 16:35,"4,99",0,"0,6"
25.12.2024 16:40,"4,16",0,"0,61"
25.12.2024 16:45,"3,24",0,"0,6"
25.12.2024 16:50,"3,07",0,"0,6"
25.12.2024 16:55,"2,56",0,"0,6"
25.12.2024 17:00,"2,23",0,"0,61"
25.12.2024 17:05,"2,18",0,"0,6"
25.12.2024 17:10,"2,2",0,"0,61"
25.12.2024 17:15,"2,21",0,"0,6"
25.12.2024 17:20,"2,28",0,"0,61"
25.12.2024 17:25,"2,35",0,"0,6"
25.12.2024 17:30,"2,33",0,"0,61"
25.12.2024 17:35,"2,42",0,"0,6"
25.12.2024 17:40,"2,47",0,"0,61"
25.12.2024 17:45,"2,47",0,"0,61"
25.12.2024 17:50,"2,39",0,"0,6"
25.12.2024 17:55,"2,46",0,"0,6"
25.12.2024 18:00,"4,48",0,"0,6"
25.12.2024 18:05,"4,64",0,"0,61"
25.12.2024 18:10,"5,21",0,"0,6"
25.12.2024 18:15,"5,09",0,"0,61"
25.12.2024 18:20,"3,55",0,"0,61"
25.12.2024 18:25,"3,29",0,"0,6"
25.12.2024 18:30,"2,54",0,"0,61"
25.12.2024 18:35,"2,35",0,"0,61"
25.12.2024 18:40,"2,28",0,"0,6"
25.12.2024 18:45,"2,16",0,"0,6"
25.12.2024 18:50,"2,11",0,"0,6"
25.12.2024 18:55,"2,11",0,"0,6"
25.12.2024 19:00,"2,18",0,"0,61"
25.12.2024 19:05,"2,21",0,"0,61"
25.12.2024 19:10,"2,26",0,"0,6"
25.12.2024 19:15,"2,28",0,"0,6"
25.12.2024 19:20,"2,3",0,"0,6"
25.12.2024 19:25,"2,42",0,"0,61"
25.12.2024 19:30,"2,42",0,"0,61"
25.12.2024 19:35,"2,4",0,"0,61"
25.12.2024 19:40,"4,22",0,"0,61"
25.12.2024 19:45,"4,51",0,"0,6"
25.12.2024 19:50,"4,7",0,"0,59"
25.12.2024 19:55,"4,7",0,"0,6"
25.12.2024 20:00,"3,82",0,"0,61"
25.12.2024 20:05,"3,28",0,"0,6"
25.12.2024 20:10,"2,97",0,"0,61"
25.12.2024 20:15,"2,63",0,"0,59"
25.12.2024 20:20,"2,42",0,"0,59"
25.12.2024 20:25,"2,35",0,"0,61"
25.12.2024 20:30,"2,16",0,"0,61"
25.12.2024 20:35,"2,11",0,"0,6"
25.12.2024 20:40,"2,09",0,"0,6"
25.12.2024 20:45,"2,09",0,"0,61"
25.12.2024 20:50,"2,09",0,"0,6"
25.12.2024 20:55,"2,04",0,"0,61"
25.12.2024 21:00,"2,06",0,"0,61"
25.12.2024 21:05,"4,1",0,"0,61"
25.12.2024 21:10,"4,08",0,"0,6"
25.12.2024 21:15,"2,98",0,"0,6"
25.12.2024 21:20,"3,17",0,"0,6"
25.12.2024 21:25,"3,1",0,"0,6"
25.12.2024 21:30,"2,74",0,"0,6"
25.12.2024 21:35,"2,59",0,"0,59"
25.12.2024 21:40,"2,3",0,"0,6"
25.12.2024 21:45,"2,09",0,"0,6"
25.12.2024 21:50,"2,03",0,"0,61"
25.12.2024 21:55,"2,05",0,"0,6"
25.12.2024 22:00,"1,94",0,"0,6"
25.12.2024 22:05,"1,81",0,"0,61"
25.12.2024 22:10,"1,85",0,"0,6"
25.12.2024 22:15,"1,85",0,"0,61"
25.12.2024 22:20,"1,87",0,"0,6"
25.12.2024 22:25,2,0,"0,61"
25.12.2024 22:30,"2,04",0,"0,6"
25.12.2024 22:35,"2,07",0,"0,6"
25.12.2024 22:40,"4,18",0,"0,61"
25.12.2024 22:45,"4,61",0,"0,6"
25.12.2024 22:50,"4,87",0,"0,61"
25.12.2024 22:55,"3,65",0,"0,61"
25.12.2024 23:00,"3,19",0,"0,61"
25.12.2024 23:05,"2,9",0,"0,6"
25.12.2024 23:10,"2,88",0,"0,61"
25.12.2024 23:15,"2,45",0,"0,61"
25.12.2024 23:20,"2,14",0,"0,6"
25.12.2024 23:25,"2,06",0,"0,6"
25.12.2024 23:30,"1,94",0,"0,6"
25.12.2024 23:35,"1,68",0,"0,6"
25.12.2024 23:40,"1,7",0,"0,6"
25.12.2024 23:45,"1,73",0,"0,61"
25.12.2024 23:50,"1,82",0,"0,61"
25.12.2024 23:55,"1,8",0,"0,6"
26.12.2024 00:00,"1,99",0,"0,61"
26.12.2024 00:05,"1,97",0,"0,6"
26.12.2024 00:10,"2,16",0,"0,61"
26.12.2024 00:15,"2,38",0,"0,61"
26.12.2024 00:20,"2,42",0,"0,61"
26.12.2024 00:25,"4,22",0,"0,61"
26.12.2024 00:30,"4,49",0,"0,6"
26.12.2024 00:35,"4,67",0,"0,6"
26.12.2024 00:40,"3,64",0,"0,61"
26.12.2024 00:45,"3,42",0,"0,6"
26.12.2024 00:50,"3,01",0,"0,6"
26.12.2024 00:55,"2,62",0,"0,6"
26.12.2024 01:00,"2,55",0,"0,61"
26.12.2024 01:05,0,0,"0,61"
26.12.2024 01:10,0,0,"0,6"
26.12.2024 01:15,0,0,"0,59"
26.12.2024 01:20,0,0,"0,6"
26.12.2024 01:25,0,0,"0,6"
26.12.2024 01:30,0,0,"0,6"
26.12.2024 01:35,0,0,"0,6"
26.12.2024 01:40,0,0,"0,6"
26.12.2024 01:45,0,0,"0,6"
26.12.2024 01:50,0,0,"0,61"
26.12.2024 01:55,0,0,"0,6"
26.12.2024 02:00,0,0,"0,6"
26.12.2024 02:05,0,0,"0,6"
26.12.2024 02:10,"4,66",0,"0,61"
26.12.2024 02:15,"4,15",0,"0,6"
26.12.2024 02:20,"4,13",0,"0,61"
26.12.2024 02:25,"4,18",0,"0,6"
26.12.2024 02:30,"0,07",0,"0,6"
26.12.2024 02:35,"0,01",0,"0,6"
26.12.2024 02:40,0,0,"0,61"
26.12.2024 02:45,"0,01",0,"0,6"
26.12.2024 02:50,0,0,"0,6"
26.12.2024 02:55,0,0,"0,61"
26.12.2024 03:00,0,0,"0,61"
26.12.2024 03:05,0,0,"0,6"
26.12.2024 03:10,0,0,"0,61"
26.12.2024 03:15,0,0,"0,6"
26.12.2024 03:20,0,0,"0,6"
26.12.2024 03:25,0,0,"0,6"
26.12.2024 03:30,0,0,"0,6"
26.12.2024 03:35,0,0,"0,6"
26.12.2024 03:40,0,0,"0,6"
26.12.2024 03:45,0,0,"0,61"
26.12.2024 03:50,0,0,"0,6"
26.12.2024 03:55,0,0,"0,61"
26.12.2024 04:00,"4,18",0,"0,61"
26.12.2024 04:05,"4,13",0,"0,6"
26.12.2024 04:10,"4,11",0,"0,6"
26.12.2024 04:15,"0,12",0,"0,61"
26.12.2024 04:20,"0,04",0,"0,61"
26.12.2024 04:25,0,0,"0,61"
26.12.2024 04:30,0,0,"0,61"
26.12.2024 04:35,0,0,"0,6"
26.12.2024 04:40,0,0,"0,61"
26.12.2024 04:45,0,0,"0,61"
26.12.2024 04:50,0,0,"0,61"
26.12.2024 04:55,0,0,"0,6"
26.12.2024 05:00,0,0,"0,6"
26.12.2024 05:05,"3,69",0,"0,61"
26.12.2024 05:10,"6,43",0,"0,6"
26.12.2024 05:15,"6,06",0,"0,61"
26.12.2024 05:20,"6,14",0,"0,61"
26.12.2024 05:25,"5,28",0,"0,6"
26.12.2024 05:30,"4,09",0,"0,61"
26.12.2024 05:35,"3,51",0,"0,61"
26.12.2024 05:40,"5,38",0,"0,6"
26.12.2024 05:45,"5,26",0,"0,61"
26.12.2024 05:50,"4,99",0,"0,61"
26.12.2024 05:55,"5,25",0,"0,61"
26.12.2024 06:00,"5,18",0,"0,6"
26.12.2024 06:05,"4,42",0,"0,61"
26.12.2024 06:10,"3,67",0,"0,6"
26.12.2024 06:15,"3,19",0,"0,6"
26.12.2024 06:20,"3,24",0,"0,6"
26.12.2024 06:25,"3,14",0,"0,6"
26.12.2024 06:30,"3,4",0,"0,6"
26.12.2024 06:35,"3,39",0,"0,61"
26.12.2024 06:40,"3,62",0,"0,61"
26.12.2024 06:45,"3,38",0,"0,6"
26.12.2024 06:50,"3,5",0,"0,59"
26.12.2024 06:55,"3,24",0,"0,61"
26.12.2024 07:00,"3,38",0,"0,6"
26.12.2024 07:05,"3,41",0,"0,6"
26.12.2024 07:10,"3,43",0,"0,6"
26.12.2024 07:15,"3,43",0,"0,6"
26.12.2024 07:20,"3,63",0,"0,61"
26.12.2024 07:25,"4,61",0,"0,61"
26.12.2024 07:30,"4,94",0,"0,6"
26.12.2024 07:35,"5,16",0,"0,59"
26.12.2024 07:40,"5,3",0,"0,6"
26.12.2024 07:45,"5,3",0,"0,59"
26.12.2024 07:50,"4,53",0,"0,6"
26.12.2024 07:55,"4,02",0,"0,61"
26.12.2024 08:00,"3,88",0,"0,61"
26.12.2024 08:05,"3,77",0,"0,61"
26.12.2024 08:10,"3,46",0,"0,6"
26.12.2024 08:15,"3,46",0,"0,6"
26.12.2024 08:20,"3,44",0,"0,6"
26.12.2024 08:25,"3,53",0,"0,6"
26.12.2024 08:30,"3,4",0,"0,6"
26.12.2024 08:35,"3,62",0,"0,61"
26.12.2024 08:40,"3,65",0,"0,61"
26.12.2024 08:45,"3,28",0,"0,6"
26.12.2024 08:50,"3,12",0,"0,61"
26.12.2024 08:55,"3,14",0,"0,61"
26.12.2024 09:00,"4,54",0,"0,6"
26.12.2024 09:05,"4,71",0,"0,6"
26.12.2024 09:10,"4,82",0,"0,6"
26.12.2024 09:15,"3,82",0,"0,6"
26.12.2024 09:20,"3,58",0,"0,6"
26.12.2024 09:25,"2,95",0,"0,59"
26.12.2024 09:30,"2,78",0,"0,61"
26.12.2024 09:35,"2,38",0,"0,6"
26.12.2024 09:40,"2,38",0,"0,6"
26.12.2024 09:45,"2,33",0,"0,6"
26.12.2024 09:50,"2,26",0,"0,6"
26.12.2024 09:55,"2,14",0,"0,6"
26.12.2024 10:00,"2,02",0,"0,6"
26.12.2024 10:05,"2,06",0,"0,6"
26.12.2024 10:10,"2,04",0,"0,6"
26.12.2024 10:15,"2,09",0,"0,6"
26.12.2024 10:20,"2,16",0,"0,6"
26.12.2024 10:25,"4,18",0,"0,59"
26.12.2024 10:30,"4,56",0,"0,59"
26.12.2024 10:35,"4,66",0,"0,6"
26.12.2024 10:40,"3,86",0,"0,6"
26.12.2024 10:45,"3,79",0,"0,61"
26.12.2024 10:50,"3,28",0,"0,6"
26.12.2024 10:55,"2,96",0,"0,6"
26.12.2024 11:00,"2,71",0,"0,6"
26.12.2024 11:05,"2,59",0,"0,59"
26.12.2024 11:10,"2,54",0,"0,6"
26.12.2024 11:15,"2,58",0,"0,59"
26.12.2024 11:20,"2,36",0,"0,6"
26.12.2024 11:25,"2,35",0,"0,6"
26.12.2024 11:30,"2,24",0,"0,59"
26.12.2024 11:35,"2,3",0,"0,6"
26.12.2024 11:40,"4,15",0,"0,61"
26.12.2024 11:45,"4,21",0,"0,6"
26.12.2024 11:50,"5,23",0,"0,6"
26.12.2024 11:55,"5,1",0,"0,61"
26.12.2024 12:00,"3,75",0,"0,6"
26.12.2024 12:05,"3,42",0,"0,6"
26.12.2024 12:10,"3,17",0,"0,6"
26.12.2024 12:15,"2,99",0,"0,61"
26.12.2024 12:20,"2,7",0,"0,6"
26.12.2024 12:25,"2,7",0,"0,6"
26.12.2024 12:30,"2,48",0,"0,6"
26.12.2024 12:35,"2,18",0,"0,59"
26.12.2024 12:40,"2,14",0,"0,6"
26.12.2024 12:45,"2,3",0,"0,61"
26.12.2024 12:50,"2,42",0,"0,6"
26.12.2024 12:55,"2,57",0,"0,6"
26.12.2024 13:00,"2,66",0,"0,6"
26.12.2024 13:05,"2,83",0,"0,6"
26.12.2024 13:10,"2,86",0,"0,6"
26.12.2024 13:15,"4,63",0,"0,61"
26.12.2024 13:20,"4,73",0,"0,6"
26.12.2024 13:25,"5,23",0,"0,61"
26.12.2024 13:30,"5,16",0,"0,59"
26.12.2024 13:35,"3,77",0,"0,61"
26.12.2024 13:40,"3,15",0,"0,6"
26.12.2024 13:45,"2,64",0,"0,61"
26.12.2024 13:50,"2,33",0,"0,61"
26.12.2024 13:55,"2,23",0,"0,61"
26.12.2024 14:00,"2,38",0,"0,6"
26.12.2024 14:05,"2,33",0,"0,6"
26.12.2024 14:10,"2,52",0,"0,6"
26.12.2024 14:15,"2,62",0,"0,6"
26.12.2024 14:20,"2,69",0,"0,6"
26.12.2024 14:25,"2,73",0,"0,61"
26.12.2024 14:30,"2,87",0,"0,61"
26.12.2024 14:35,"2,88",0,"0,6"
26.12.2024 14:40,"2,83",0,"0,6"
26.12.2024 14:45,"2,76",0,"0,61"
26.12.2024 14:50,"2,78",0,"0,61"
26.12.2024 14:55,"2,72",0,"0,61"
26.12.2024 15:00,"4,3",0,"0,6"
26.12.2024 15:05,"4,98",0,"0,6"
26.12.2024 15:10,"5,05",0,"0,61"
26.12.2024 15:15,"5,14",0,"0,59"
26.12.2024 15:20,"4,12",0,"0,6"
26.12.2024 15:25,"3,6",0,"0,61"
26.12.2024 15:30,"2,76",0,"0,6"
26.12.2024 15:35,"2,63",0,"0,6"
26.12.2024 15:40,"2,5",0,"0,6"
26.12.2024 15:45,"2,43",0,"0,6"
26.12.2024 15:50,"2,3",0,"0,6"
26.12.2024 15:55,"2,33",0,"0,6"
26.12.2024 16:00,"2,28",0,"0,6"
26.12.2024 16:05,"2,3",0,"0,61"
26.12.2024 16:10,"2,29",0,"0,6"
26.12.2024 16:15,"2,31",0,"0,6"
26.12.2024 16:20,"2,37",0,"0,61"
26.12.2024 16:25,"2,47",0,"0,6"
26.12.2024 16:30,"2,54",0,"0,6"
26.12.2024 16:35,"2,57",0,"0,6"
26.12.2024 16:40,"5,52",0,"0,6"
26.12.2024 16:45,"4,37",0,"0,61"
26.12.2024 16:50,"5,07",0,"0,6"
26.12.2024 16:55,"5,16",0,"0,6"
26.12.2024 17:00,"5,16",0,"0,61"
26.12.2024 17:05,"4,75",0,"0,6"
26.12.2024 17:10,"2,79",0,"0,61"
26.12.2024 17:15,"2,42",0,"0,6"
26.12.2024 17:20,"2,26",0,"0,6"
26.12.2024 17:25,"2,16",0,"0,6"
26.12.2024 17:30,"2,14",0,"0,6"
26.12.2024 17:35,"2,19",0,"0,6"
26.12.2024 17:40,"2,23",0,"0,61"
26.12.2024 17:45,"2,23",0,"0,6"
26.12.2024 17:50,"2,21",0,"0,6"
26.12.2024 17:55,"2,27",0,"0,6"
26.12.2024 18:00,"2,26",0,"0,6"
26.12.2024 18:05,"2,3",0,"0,6"
26.12.2024 18:10,"2,35",0,"0,61"
26.12.2024 18:15,"2,4",0,"0,61"
26.12.2024 18:20,"2,39",0,"0,6"
26.12.2024 18:25,"2,38",0,"0,6"
26.12.2024 18:30,"4,15",0,"0,6"
26.12.2024 18:35,"4,8",0,"0,6"
26.12.2024 18:40,"5,16",0,"0,6"
26.12.2024 18:45,"5,02",0,"0,61"
26.12.2024 18:50,"4,93",0,"0,6"
26.12.2024 18:55,"3,23",0,"0,61"
26.12.2024 19:00,"2,4",0,"0,6"
26.12.2024 19:05,"2,26",0,"0,6"
26.12.2024 19:10,"2,21",0,"0,6"
26.12.2024 19:15,"2,18",0,"0,61"
26.12.2024 19:20,"2,17",0,"0,61"
26.12.2024 19:25,"2,21",0,"0,6"
26.12.2024 19:30,"2,19",0,"0,6"
26.12.2024 19:35,"2,16",0,"0,61"
26.12.2024 19:40,"2,18",0,"0,61"
26.12.2024 19:45,"2,21",0,"0,6"
26.12.2024 19:50,"2,33",0,"0,6"
26.12.2024 19:55,"2,36",0,"0,6"
26.12.2024 20:00,"4,08",0,"0,61"
26.12.2024 20:05,"4,22",0,"0,6"
26.12.2024 20:10,"4,78",0,"0,6"
26.12.2024 20:15,"3,7",0,"0,61"
26.12.2024 20:20,"3,48",0,"0,59"
26.12.2024 20:25,"3,17",0,"0,6"
26.12.2024 20:30,"2,83",0,"0,6"
26.12.2024 20:35,"2,54",0,"0,6"
26.12.2024 20:40,"2,4",0,"0,6"
26.12.2024 20:45,"2,16",0,"0,61"
26.12.2024 20:50,"2,11",0,"0,6"
26.12.2024 20:55,"2,16",0,"0,6"
26.12.2024 21:00,"2,28",0,"0,6"
26.12.2024 21:05,"2,38",0,"0,61"
26.12.2024 21:10,"2,35",0,"0,61"
26.12.2024 21:15,"4,22",0,"0,6"
26.12.2024 21:20,"4,75",0,"0,61"
26.12.2024 21:25,"4,9",0,"0,6"
26.12.2024 21:30,"4,89",0,"0,6"
26.12.2024 21:35,"3,24",0,"0,6"
26.12.2024 21:40,"2,85",0,"0,61"
26.12.2024 21:45,"2,59",0,"0,6"
26.12.2024 21:50,"2,24",0,"0,61"
26.12.2024 21:55,"2,22",0,"0,61"
26.12.2024 22:00,2,0,"0,6"
26.12.2024 22:05,"1,94",0,"0,61"
26.12.2024 22:10,"1,94",0,"0,6"
26.12.2024 22:15,"1,9",0,"0,6"
26.12.2024 22:20,"1,85",0,"0,59"
26.12.2024 22:25,"1,89",0,"0,61"
26.12.2024 22:30,"1,93",0,"0,61"
26.12.2024 22:35,"1,96",0,"0,61"
26.12.2024 22:40,"2,11",0,"0,6"
26.12.2024 22:45,"4,07",0,"0,61"
26.12.2024 22:50,"4,12",0,"0,6"
26.12.2024 22:55,"4,8",0,"0,61"
26.12.2024 23:00,"4,14",0,"0,61"
26.12.2024 23:05,"3,46",0,"0,6"
26.12.2024 23:10,"2,75",0,"0,6"
26.12.2024 23:15,"2,5",0,"0,6"
26.12.2024 23:20,"2,2",0,"0,6"
26.12.2024 23:25,"2,07",0,"0,6"
26.12.2024 23:30,"2,02",0,"0,61"
26.12.2024 23:35,"2,04",0,"0,61"
26.12.2024 23:40,"2,02",0,"0,6"
26.12.2024 23:45,"2,02",0,"0,6"
26.12.2024 23:50,"2,06",0,"0,61"
26.12.2024 23:55,"2,23",0,"0,61"
27.12.2024 00:00,"2,33",0,"0,61"
27.12.2024 00:05,"4,3",0,"0,6"
27.12.2024 00:10,"4,54",0,"0,6"
27.12.2024 00:15,"4,94",0,"0,61"
27.12.2024 00:20,"4,9",0,"0,6"
27.12.2024 00:25,"3,6",0,"0,61"
27.12.2024 00:30,"3,5",0,"0,6"
27.12.2024 00:35,"3,05",0,"0,61"
27.12.2024 00:40,"3,02",0,"0,6"
27.12.2024 00:45,"2,9",0,"0,61"
27.12.2024 00:50,"2,67",0,"0,61"
27.12.2024 00:55,"2,66",0,"0,6"
27.12.2024 01:00,"2,45",0,"0,61"
27.12.2024 01:05,0,0,"0,6"
27.12.2024 01:10,0,0,"0,61"
27.12.2024 01:15,0,0,"0,6"
27.12.2024 01:20,0,0,"0,61"
27.12.2024 01:25,0,0,"0,61"
27.12.2024 01:30,0,0,"0,6"
27.12.2024 01:35,0,0,"0,6"
27.12.2024 01:40,0,0,"0,6"
27.12.2024 01:45,0,0,"0,6"
27.12.2024 01:50,0,0,"0,61"
27.12.2024 01:55,"4,18",0,"0,6"
27.12.2024 02:00,"4,15",0,"0,6"
27.12.2024 02:05,"4,14",0,"0,6"
27.12.2024 02:10,"0,12",0,"0,6"
27.12.2024 02:15,"0,04",0,"0,61"
27.12.2024 02:20,0,0,"0,61"
27.12.2024 02:25,0,0,"0,6"
27.12.2024 02:30,0,0,"0,6"
27.12.2024 02:35,0,0,"0,6"
27.12.2024 02:40,0,0,"0,6"
27.12.2024 02:45,0,0,"0,6"
27.12.2024 02:50,0,0,"0,6"
27.12.2024 02:55,0,0,"0,6"
27.12.2024 03:00,0,0,"0,6"
27.12.2024 03:05,0,0,"0,6"
27.12.2024 03:10,0,0,"0,6"
27.12.2024 03:15,0,0,"0,6"
27.12.2024 03:20,0,0,"0,6"
27.12.2024 03:25,0,0,"0,6"
27.12.2024 03:30,0,0,"0,6"
27.12.2024 03:35,0,0,"0,6"
27.12.2024 03:40,"4,15",0,"0,61"
27.12.2024 03:45,"4,2",0,"0,6"
27.12.2024 03:50,"4,2",0,"0,61"
27.12.2024 03:55,"0,14",0,"0,6"
27.12.2024 04:00,"0,04",0,"0,6"
27.12.2024 04:05,0,0,"0,61"
27.12.2024 04:10,0,0,"0,61"
27.12.2024 04:15,0,0,"0,6"
27.12.2024 04:20,0,0,"0,6"
27.12.2024 04:25,0,0,"0,6"
27.12.2024 04:30,0,0,"0,61"
27.12.2024 04:35,0,0,"0,6"
27.12.2024 04:40,0,0,"0,6"
27.12.2024 04:45,0,0,"0,6"
27.12.2024 04:50,"0,04",0,"0,61"
27.12.2024 04:55,0,0,"0,6"
27.12.2024 05:00,"0,06",0,"0,6"
27.12.2024 05:05,"0,99",0,"0,6"
27.12.2024 05:10,"5,93",0,"0,6"
27.12.2024 05:15,"6,45",0,"0,61"
27.12.2024 05:20,"6,14",0,"0,61"
27.12.2024 05:25,"5,66",0,"0,6"
27.12.2024 05:30,"5,33",0,"0,6"
27.12.2024 05:35,"5,04",0,"0,61"
27.12.2024 05:40,"5,35",0,"0,6"
27.12.2024 05:45,"5,33",0,"0,6"
27.12.2024 05:50,"5,14",0,"0,6"
27.12.2024 05:55,5,0,"0,6"
27.12.2024 06:00,"4,34",0,"0,61"
27.12.2024 06:05,"4,38",0,"0,6"
27.12.2024 06:10,"3,77",0,"0,6"
27.12.2024 06:15,"4,01",0,"0,59"
27.12.2024 06:20,"3,95",0,"0,6"
27.12.2024 06:25,"3,41",0,"0,6"
27.12.2024 06:30,"3,56",0,"0,6"
27.12.2024 06:35,"3,53",0,"0,61"
27.12.2024 06:40,"3,46",0,"0,6"
27.12.2024 06:45,"3,65",0,"0,6"
27.12.2024 06:50,"3,41",0,"0,6"
27.12.2024 06:55,"3,58",0,"0,6"
27.12.2024 07:00,"3,48",0,"0,6"
27.12.2024 07:05,"3,67",0,"0,6"
27.12.2024 07:10,"4,71",0,"0,59"
27.12.2024 07:15,"5,04",0,"0,61"
27.12.2024 07:20,"5,23",0,"0,6"
27.12.2024 07:25,"5,06",0,"0,6"
27.12.2024 07:30,"5,16",0,"0,61"
27.12.2024 07:35,"4,03",0,"0,6"
27.12.2024 07:40,"4,15",0,"0,6"
27.12.2024 07:45,"4,03",0,"0,59"
27.12.2024 07:50,"3,65",0,"0,61"
27.12.2024 07:55,"3,52",0,"0,6"
27.12.2024 08:00,"3,34",0,"0,59"
27.12.2024 08:05,"3,62",0,"0,59"
27.12.2024 08:10,"3,65",0,"0,61"
27.12.2024 08:15,"3,6",0,"0,6"
27.12.2024 08:20,"3,4",0,"0,6"
27.12.2024 08:25,"3,61",0,"0,61"
27.12.2024 08:30,"3,6",0,"0,6"
27.12.2024 08:35,"3,68",0,"0,6"
27.12.2024 08:40,"4,58",0,"0,6"
27.12.2024 08:45,"5,14",0,"0,6"
27.12.2024 08:50,"5,41",0,"0,59"
27.12.2024 08:55,"5,21",0,"0,59"
27.12.2024 09:00,"5,16",0,"0,6"
27.12.2024 09:05,"4,55",0,"0,6"
27.12.2024 09:10,"3,28",0,"0,6"
27.12.2024 09:15,"3,08",0,"0,6"
27.12.2024 09:20,"2,59",0,"0,59"
27.12.2024 09:25,"2,86",0,"0,59"
27.12.2024 09:30,"2,62",0,"0,6"
27.12.2024 09:35,"2,59",0,"0,61"
27.12.2024 09:40,"2,67",0,"0,59"
27.12.2024 09:45,"2,59",0,"0,6"
27.12.2024 09:50,"2,64",0,"0,6"
27.12.2024 09:55,"2,39",0,"0,61"
27.12.2024 10:00,"2,4",0,"0,6"
27.12.2024 10:05,"2,21",0,"0,61"
27.12.2024 10:10,"4,2",0,"0,58"
27.12.2024 10:15,"4,44",0,"0,59"
27.12.2024 10:20,"4,83",0,"0,59"
27.12.2024 10:25,"5,02",0,"0,61"
27.12.2024 10:30,"4,95",0,"0,6"
27.12.2024 10:35,"3,72",0,"0,61"
27.12.2024 10:40,"3,29",0,"0,6"
27.12.2024 10:45,"2,78",0,"0,6"
27.12.2024 10:50,"2,47",0,"0,6"
27.12.2024 10:55,"2,3",0,"0,61"
27.12.2024 11:00,"2,28",0,"0,61"
27.12.2024 11:05,"2,3",0,"0,6"
27.12.2024 11:10,"2,4",0,"0,6"
